HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3032,Griffith University,2006,QLD,IRU,IGS,6358935
3032,Griffith University,2006,QLD,IRU,RIBG,2814994
3032,Griffith University,2006,QLD,IRU,RTS,12763635
1019,James Cook University,2006,QLD,IRU,APA,1321971
1019,James Cook University,2006,QLD,IRU,IPRS,324145
1019,James Cook University,2006,QLD,IRU,IGS,3938026
1019,James Cook University,2006,QLD,IRU,RIBG,1853044
1019,James Cook University,2006,QLD,IRU,RPS,370459
1019,James Cook University,2006,QLD,IRU,RTS,8501733
3020,La Trobe University,2006,VIC,IRU,APA,2190445
3020,La Trobe University,2006,VIC,IRU,IPRS,337988
3020,La Trobe University,2006,VIC,IRU,IGS,5677044
3020,La Trobe University,2006,VIC,IRU,RIBG,2906865
3020,La Trobe University,2006,VIC,IRU,RPS,1066874
3020,La Trobe University,2006,VIC,IRU,RTS,12921803
3025,Macquarie University,2006,NSW,non-aligned,APA,1660343
3025,Macquarie University,2006,NSW,non-aligned,IPRS,320058
3025,Macquarie University,2006,NSW,non-aligned,IGS,5652318
3025,Macquarie University,2006,NSW,non-aligned,RIBG,3016892
3025,Macquarie University,2006,NSW,non-aligned,RTS,11482124
3035,Monash University,2006,VIC,Go8,APA,6810755
3035,Monash University,2006,VIC,Go8,IPRS,1179668
3035,Monash University,2006,VIC,Go8,IGS,21370274
3035,Monash University,2006,VIC,Go8,RIBG,14184850
3035,Monash University,2006,VIC,Go8,RTS,40211886
1034,Murdoch University,2006,WA,IRU,APA,1571819
1034,Murdoch University,2006,WA,IRU,IPRS,311279
1034,Murdoch University,2006,WA,IRU,IGS,5430749
1034,Murdoch University,2006,WA,IRU,RIBG,2876607
1034,Murdoch University,2006,WA,IRU,RTS,9480536
3042,Queensland University of Technology,2006,QLD,non-aligned,APA,2051812
3042,Queensland University of Technology,2006,QLD,non-aligned,IPRS,429197
3042,Queensland University of Technology,2006,QLD,non-aligned,IGS,5385164
3042,Queensland University of Technology,2006,QLD,non-aligned,RIBG,2372759
3042,Queensland University of Technology,2006,QLD,non-aligned,RTS,11091437
3034,Royal Melbourne Institute of Technology,2006,VIC,ATN,APA,2509420
3034,Royal Melbourne Institute of Technology,2006,VIC,ATN,IPRS,398523
3034,Royal Melbourne Institute of Technology,2006,VIC,ATN,IGS,5477147
3034,Royal Melbourne Institute of Technology,2006,VIC,ATN,RIBG,1620975
3034,Royal Melbourne Institute of Technology,2006,VIC,ATN,RTS,13262882
3038,Southern Cross University,2006,NSW,RUN,APA,710770
3038,Southern Cross University,2006,NSW,RUN,IPRS,94149
3038,Southern Cross University,2006,NSW,RUN,IGS,1416122
3038,Southern Cross University,2006,NSW,RUN,RIBG,498334
3038,Southern Cross University,2006,NSW,RUN,RTS,3315101
2177,Swinburne University of Technology,2006,VIC,non-aligned,APA,907686
2177,Swinburne University of Technology,2006,VIC,non-aligned,IPRS,168594
2177,Swinburne University of Technology,2006,VIC,non-aligned,IGS,2413715
2177,Swinburne University of Technology,2006,VIC,non-aligned,RIBG,1217567
2177,Swinburne University of Technology,2006,VIC,non-aligned,RTS,5364654
3033,The Australian National University,2006,ACT,Go8,APA,4901641
3033,The Australian National University,2006,ACT,Go8,IPRS,1041028
3033,The Australian National University,2006,ACT,Go8,IGS,17664169
3033,The Australian National University,2006,ACT,Go8,RIBG,17248705
3033,The Australian National University,2006,ACT,Go8,RTS,27393976
3010,The University of Adelaide,2006,SA,Go8,APA,4381363
3010,The University of Adelaide,2006,SA,Go8,IPRS,883232
3010,The University of Adelaide,2006,SA,Go8,IGS,16371441
3010,The University of Adelaide,2006,SA,Go8,RIBG,14247813
3010,The University of Adelaide,2006,SA,Go8,RTS,29757358
3036,The University of Melbourne,2006,VIC,Go8,APA,10560034
3036,The University of Melbourne,2006,VIC,Go8,IPRS,2277219
3036,The University of Melbourne,2006,VIC,Go8,IGS,33985085
3036,The University of Melbourne,2006,VIC,Go8,RIBG,26050735
3036,The University of Melbourne,2006,VIC,Go8,RTS,59906570
3044,The University of Notre Dame Australia,2006,WA,non-aligned,APA,59939
3044,The University of Notre Dame Australia,2006,WA,non-aligned,IPRS,53772
3044,The University of Notre Dame Australia,2006,WA,non-aligned,IGS,95343
3044,The University of Notre Dame Australia,2006,WA,non-aligned,RTS,257327
3019,The University of Queensland,2006,QLD,Go8,APA,8528635
3019,The University of Queensland,2006,QLD,Go8,IPRS,1902218
3019,The University of Queensland,2006,QLD,Go8,IGS,28731438
3019,The University of Queensland,2006,QLD,Go8,RIBG,19709820
3019,The University of Queensland,2006,QLD,Go8,RTS,53922836
3040,The University of Sydney,2006,NSW,Go8,APA,8901571
3040,The University of Sydney,2006,NSW,Go8,IPRS,1892204
3040,The University of Sydney,2006,NSW,Go8,IGS,30523273
3040,The University of Sydney,2006,NSW,Go8,RIBG,23727428
3040,The University of Sydney,2006,NSW,Go8,RTS,56985729
1055,The University of Western Australia,2006,WA,Go8,APA,4737369
1055,The University of Western Australia,2006,WA,Go8,IPRS,1092019
1055,The University of Western Australia,2006,WA,Go8,IGS,16821078
1055,The University of Western Australia,2006,WA,Go8,RIBG,14806590
1055,The University of Western Australia,2006,WA,Go8,RTS,29579096
2241,University of Canberra,2006,ACT,IRU,APA,563596
2241,University of Canberra,2006,ACT,IRU,IPRS,63153
2241,University of Canberra,2006,ACT,IRU,IGS,1709364
2241,University of Canberra,2006,ACT,IRU,RIBG,435379
2241,University of Canberra,2006,ACT,IRU,RTS,2740383
4331,University of Divinity,2006,VIC,non-aligned,APA,174634
4331,University of Divinity,2006,VIC,non-aligned,IPRS,28281
4331,University of Divinity,2006,VIC,non-aligned,IGS,200499
4331,University of Divinity,2006,VIC,non-aligned,RTS,371826
3039,University of New England,2006,NSW,RUN,APA,1258717
3039,University of New England,2006,NSW,RUN,IPRS,257515
3039,University of New England,2006,NSW,RUN,IGS,3477596
3039,University of New England,2006,NSW,RUN,RIBG,2095373
3039,University of New England,2006,NSW,RUN,RPS,510453
3039,University of New England,2006,NSW,RUN,RTS,8200666
3013,University of New South Wales,2006,NSW,Go8,APA,6937380
3013,University of New South Wales,2006,NSW,Go8,IPRS,1606124
3013,University of New South Wales,2006,NSW,Go8,IGS,23022144
3013,University of New South Wales,2006,NSW,Go8,RIBG,17028054
3013,University of New South Wales,2006,NSW,Go8,RTS,42568321
3014,University of Newcastle,2006,NSW,ATN,APA,2164643
3014,University of Newcastle,2006,NSW,ATN,IPRS,233724
3014,University of Newcastle,2006,NSW,ATN,IGS,7023467
3014,University of Newcastle,2006,NSW,ATN,RIBG,5079830
3014,University of Newcastle,2006,NSW,ATN,RPS,839198
3014,University of Newcastle,2006,NSW,ATN,RTS,12881514
3027,University of South Australia,2006,SA,ATN,APA,1660448
3027,University of South Australia,2006,SA,ATN,IPRS,301957
3027,University of South Australia,2006,SA,ATN,IGS,4773046
3027,University of South Australia,2006,SA,ATN,RIBG,1655230
3027,University of South Australia,2006,SA,ATN,RTS,8544162
2201,University of Southern Queensland,2006,QLD,RUN,APA,359634
2201,University of Southern Queensland,2006,QLD,RUN,IPRS,50710
2201,University of Southern Queensland,2006,QLD,RUN,IGS,1060694
2201,University of Southern Queensland,2006,QLD,RUN,RIBG,316899
2201,University of Southern Queensland,2006,QLD,RUN,RTS,2244417
3045,University of Tasmania,2006,TAS,non-aligned,APA,2221159
3045,University of Tasmania,2006,TAS,non-aligned,IPRS,487696
3045,University of Tasmania,2006,TAS,non-aligned,IGS,7474888
3045,University of Tasmania,2006,TAS,non-aligned,RIBG,5590973
3045,University of Tasmania,2006,TAS,non-aligned,RTS,15366907
3016,University of Technology Sydney,2006,NSW,ATN,APA,1458779
3016,University of Technology Sydney,2006,NSW,ATN,IPRS,304504
3016,University of Technology Sydney,2006,NSW,ATN,IGS,4216128
3016,University of Technology Sydney,2006,NSW,ATN,RIBG,2455496
3016,University of Technology Sydney,2006,NSW,ATN,RTS,9483873
3043,University of the Sunshine Coast,2006,QLD,RUN,APA,59939
3043,University of the Sunshine Coast,2006,QLD,RUN,IPRS,31598
3043,University of the Sunshine Coast,2006,QLD,RUN,IGS,207477
3043,University of the Sunshine Coast,2006,QLD,RUN,RIBG,61116
3043,University of the Sunshine Coast,2006,QLD,RUN,RTS,673735
1058,University of Wollongong,2006,NSW,non-aligned,APA,1787164
1058,University of Wollongong,2006,NSW,non-aligned,IPRS,304561
1058,University of Wollongong,2006,NSW,non-aligned,IGS,5751693
1058,University of Wollongong,2006,NSW,non-aligned,RIBG,3475186
1058,University of Wollongong,2006,NSW,non-aligned,RPS,265425
1058,University of Wollongong,2006,NSW,non-aligned,RTS,12714281
3007,Victoria University,2006,VIC,non-aligned,APA,813235
3007,Victoria University,2006,VIC,non-aligned,IPRS,81651
3007,Victoria University,2006,VIC,non-aligned,IGS,2039400
3007,Victoria University,2006,VIC,non-aligned,RIBG,827267
3007,Victoria University,2006,VIC,non-aligned,RTS,5237842
3004,Western Sydney University,2006,NSW,IRU,APA,1316358
3004,Western Sydney University,2006,NSW,IRU,IPRS,251241
3004,Western Sydney University,2006,NSW,IRU,IGS,3327780
3004,Western Sydney University,2006,NSW,IRU,RIBG,1257071
3004,Western Sydney University,2006,NSW,IRU,RTS,8098539
3006,Australian Catholic University,2005,OTHER,non-aligned,APA,235303
3006,Australian Catholic University,2005,OTHER,non-aligned,IPRS,55323
3006,Australian Catholic University,2005,OTHER,non-aligned,IGS,650925
3006,Australian Catholic University,2005,OTHER,non-aligned,RIBG,200223
3006,Australian Catholic University,2005,OTHER,non-aligned,RTS,1096646
2246,Batchelor Institute of Indigenous Tertiary Education,2005,NT,non-aligned,APA,19212
2246,Batchelor Institute of Indigenous Tertiary Education,2005,NT,non-aligned,IGS,79300
2246,Batchelor Institute of Indigenous Tertiary Education,2005,NT,non-aligned,RTS,62717
3003,Bond University ,2005,QLD,non-aligned,APA,58826
3003,Bond University ,2005,QLD,non-aligned,IPRS,55323
3003,Bond University ,2005,QLD,non-aligned,IGS,77846
3003,Bond University ,2005,QLD,non-aligned,RIBG,16483
3003,Bond University ,2005,QLD,non-aligned,RTS,149570
2200,Central Queensland University,2005,QLD,RUN,APA,403248
2200,Central Queensland University,2005,QLD,RUN,IPRS,55323
2200,Central Queensland University,2005,QLD,RUN,IGS,1208869
2200,Central Queensland University,2005,QLD,RUN,RIBG,377980
2200,Central Queensland University,2005,QLD,RUN,RPS,12137
2200,Central Queensland University,2005,QLD,RUN,RTS,2714479
3001,Charles Darwin University,2005,NT,non-aligned,APA,342276
3001,Charles Darwin University,2005,NT,non-aligned,IPRS,56281
3001,Charles Darwin University,2005,NT,non-aligned,IGS,1153125
3001,Charles Darwin University,2005,NT,non-aligned,RIBG,469670
3001,Charles Darwin University,2005,NT,non-aligned,RPS,105080
3001,Charles Darwin University,2005,NT,non-aligned,RTS,2219335
3005,Charles Sturt University,2005,NSW,RUN,APA,475691
3005,Charles Sturt University,2005,NSW,RUN,IPRS,99666
3005,Charles Sturt University,2005,NSW,RUN,IGS,1483580
3005,Charles Sturt University,2005,NSW,RUN,RIBG,1082233
3005,Charles Sturt University,2005,NSW,RUN,RTS,3166693
2236,Curtin University,2005,WA,ATN,APA,2068505
2236,Curtin University,2005,WA,ATN,IPRS,424847
2236,Curtin University,2005,WA,ATN,IGS,5887998
2236,Curtin University,2005,WA,ATN,RIBG,1676150
2236,Curtin University,2005,WA,ATN,RTS,11675640
3030,Deakin University,2005,VIC,ATN,APA,1534443
3030,Deakin University,2005,VIC,ATN,IPRS,296886
3030,Deakin University,2005,VIC,ATN,IGS,3828196
3030,Deakin University,2005,VIC,ATN,RIBG,1939573
3030,Deakin University,2005,VIC,ATN,RTS,8524780
2235,Edith Cowan University,2005,WA,non-aligned,APA,871029
2235,Edith Cowan University,2005,WA,non-aligned,IPRS,165969
2235,Edith Cowan University,2005,WA,non-aligned,IGS,1697805
2235,Edith Cowan University,2005,WA,non-aligned,RIBG,471939
2235,Edith Cowan University,2005,WA,non-aligned,RTS,3971307
2154,Federation University Australia,2005,VIC,RUN,APA,254515
2154,Federation University Australia,2005,VIC,RUN,IPRS,55678
2154,Federation University Australia,2005,VIC,RUN,IGS,677824
2154,Federation University Australia,2005,VIC,RUN,RIBG,219288
2154,Federation University Australia,2005,VIC,RUN,RTS,1191634
3029,Flinders University,2005,SA,IRU,APA,1746864
3029,Flinders University,2005,SA,IRU,IPRS,345030
3029,Flinders University,2005,SA,IRU,IGS,6574322
3029,Flinders University,2005,SA,IRU,RIBG,3064403
3029,Flinders University,2005,SA,IRU,RTS,11093375
3032,Griffith University,2005,QLD,IRU,APA,2100153
3032,Griffith University,2005,QLD,IRU,IPRS,396552
3032,Griffith University,2005,QLD,IRU,IGS,6409352
3032,Griffith University,2005,QLD,IRU,RIBG,2831524
3032,Griffith University,2005,QLD,IRU,RTS,12325685
1019,James Cook University,2005,QLD,IRU,APA,1351358
1019,James Cook University,2005,QLD,IRU,IPRS,290497
1019,James Cook University,2005,QLD,IRU,IGS,4016784
1019,James Cook University,2005,QLD,IRU,RIBG,1804258
1019,James Cook University,2005,QLD,IRU,RPS,335894
1019,James Cook University,2005,QLD,IRU,RTS,8490602
3020,La Trobe University,2005,VIC,IRU,APA,2256405
3020,La Trobe University,2005,VIC,IRU,IPRS,455676
3020,La Trobe University,2005,VIC,IRU,IGS,5864397
3020,La Trobe University,2005,VIC,IRU,RIBG,2937284
3020,La Trobe University,2005,VIC,IRU,RPS,931954
3020,La Trobe University,2005,VIC,IRU,RTS,13348278
3025,Macquarie University,2005,NSW,non-aligned,APA,1650796
3025,Macquarie University,2005,NSW,non-aligned,IPRS,331938
3025,Macquarie University,2005,NSW,non-aligned,IGS,5838855
3025,Macquarie University,2005,NSW,non-aligned,RIBG,2667217
3025,Macquarie University,2005,NSW,non-aligned,RTS,11861084
3035,Monash University,2005,VIC,Go8,APA,6609001
3035,Monash University,2005,VIC,Go8,IPRS,1259761
3035,Monash University,2005,VIC,Go8,IGS,20920731
3035,Monash University,2005,VIC,Go8,RIBG,12705777
3035,Monash University,2005,VIC,Go8,RTS,39162472
1034,Murdoch University,2005,WA,IRU,APA,1470022
1034,Murdoch University,2005,WA,IRU,IPRS,281261
1034,Murdoch University,2005,WA,IRU,IGS,5027342
1034,Murdoch University,2005,WA,IRU,RIBG,2852614
1034,Murdoch University,2005,WA,IRU,RTS,9106467
3042,Queensland University of Technology,2005,QLD,non-aligned,APA,1988208
3042,Queensland University of Technology,2005,QLD,non-aligned,IPRS,376281
3042,Queensland University of Technology,2005,QLD,non-aligned,IGS,5082244
3042,Queensland University of Technology,2005,QLD,non-aligned,RIBG,2049454
3042,Queensland University of Technology,2005,QLD,non-aligned,RTS,10421986
3034,Royal Melbourne Institute of Technology,2005,VIC,ATN,APA,2495092
3034,Royal Melbourne Institute of Technology,2005,VIC,ATN,IPRS,508888
3034,Royal Melbourne Institute of Technology,2005,VIC,ATN,IGS,5231466
3034,Royal Melbourne Institute of Technology,2005,VIC,ATN,RIBG,1231201
3034,Royal Melbourne Institute of Technology,2005,VIC,ATN,RTS,12636244
3038,Southern Cross University,2005,NSW,RUN,APA,657140
3038,Southern Cross University,2005,NSW,RUN,IPRS,141897
3038,Southern Cross University,2005,NSW,RUN,IGS,1336270
3038,Southern Cross University,2005,NSW,RUN,RIBG,475592
3038,Southern Cross University,2005,NSW,RUN,RTS,3076628
2177,Swinburne University of Technology,2005,VIC,non-aligned,APA,887982
2177,Swinburne University of Technology,2005,VIC,non-aligned,IPRS,165969
2177,Swinburne University of Technology,2005,VIC,non-aligned,IGS,2176127
2177,Swinburne University of Technology,2005,VIC,non-aligned,RIBG,1025133
2177,Swinburne University of Technology,2005,VIC,non-aligned,RTS,5087855
3033,The Australian National University,2005,ACT,Go8,APA,4729236
3033,The Australian National University,2005,ACT,Go8,IPRS,1003982
3033,The Australian National University,2005,ACT,Go8,IGS,16667927
3033,The Australian National University,2005,ACT,Go8,RIBG,14486690
3033,The Australian National University,2005,ACT,Go8,RTS,25597366
3010,The University of Adelaide,2005,SA,Go8,APA,4288577
3010,The University of Adelaide,2005,SA,Go8,IPRS,828053
3010,The University of Adelaide,2005,SA,Go8,IGS,16311291
3010,The University of Adelaide,2005,SA,Go8,RIBG,13773160
3010,The University of Adelaide,2005,SA,Go8,RTS,29639959
3036,The University of Melbourne,2005,VIC,Go8,APA,10163803
3036,The University of Melbourne,2005,VIC,Go8,IPRS,1944386
3036,The University of Melbourne,2005,VIC,Go8,IGS,32771643
3036,The University of Melbourne,2005,VIC,Go8,RIBG,25038357
3036,The University of Melbourne,2005,VIC,Go8,RTS,56851292
3044,The University of Notre Dame Australia,2005,WA,non-aligned,APA,58826
3044,The University of Notre Dame Australia,2005,WA,non-aligned,IPRS,55323
3044,The University of Notre Dame Australia,2005,WA,non-aligned,IGS,98489
3044,The University of Notre Dame Australia,2005,WA,non-aligned,RTS,255267
3019,The University of Queensland,2005,QLD,Go8,APA,8389542
3019,The University of Queensland,2005,QLD,Go8,IPRS,1672423
3019,The University of Queensland,2005,QLD,Go8,IGS,29051968
3019,The University of Queensland,2005,QLD,Go8,RIBG,17277500
3019,The University of Queensland,2005,QLD,Go8,RTS,53227996
3040,The University of Sydney,2005,NSW,Go8,APA,8692092
3040,The University of Sydney,2005,NSW,Go8,IPRS,1679410
3040,The University of Sydney,2005,NSW,Go8,IGS,29973222
3040,The University of Sydney,2005,NSW,Go8,RIBG,21150451
3040,The University of Sydney,2005,NSW,Go8,RTS,56901982
1055,The University of Western Australia,2005,WA,Go8,APA,4654136
1055,The University of Western Australia,2005,WA,Go8,IPRS,909657
1055,The University of Western Australia,2005,WA,Go8,IGS,16253929
1055,The University of Western Australia,2005,WA,Go8,RIBG,13902985
1055,The University of Western Australia,2005,WA,Go8,RTS,28904215
2241,University of Canberra,2005,ACT,IRU,APA,619339
2241,University of Canberra,2005,ACT,IRU,IPRS,110646
2241,University of Canberra,2005,ACT,IRU,IGS,1765776
2241,University of Canberra,2005,ACT,IRU,RIBG,355176
2241,University of Canberra,2005,ACT,IRU,RTS,2796618
4331,University of Divinity,2005,VIC,non-aligned,APA,184898
4331,University of Divinity,2005,VIC,non-aligned,IPRS,55323
4331,University of Divinity,2005,VIC,non-aligned,IGS,175875
4331,University of Divinity,2005,VIC,non-aligned,RTS,253744
3039,University of New England,2005,NSW,RUN,APA,1243875
3039,University of New England,2005,NSW,RUN,IPRS,271970
3039,University of New England,2005,NSW,RUN,IGS,3592363
3039,University of New England,2005,NSW,RUN,RIBG,2182116
3039,University of New England,2005,NSW,RUN,RPS,394006
3039,University of New England,2005,NSW,RUN,RTS,8471323
3013,University of New South Wales,2005,NSW,Go8,APA,7051086
3013,University of New South Wales,2005,NSW,Go8,IPRS,1432906
3013,University of New South Wales,2005,NSW,Go8,IGS,23781916
3013,University of New South Wales,2005,NSW,Go8,RIBG,16215215
3013,University of New South Wales,2005,NSW,Go8,RTS,42138012
3014,University of Newcastle,2005,NSW,ATN,APA,2087383
3014,University of Newcastle,2005,NSW,ATN,IPRS,400353
3014,University of Newcastle,2005,NSW,ATN,IGS,6591675
3014,University of Newcastle,2005,NSW,ATN,RIBG,4476009
3014,University of Newcastle,2005,NSW,ATN,RPS,1141770
3014,University of Newcastle,2005,NSW,ATN,RTS,12567130
3027,University of South Australia,2005,SA,ATN,APA,1590555
3027,University of South Australia,2005,SA,ATN,IPRS,321349
3027,University of South Australia,2005,SA,ATN,IGS,4663530
3027,University of South Australia,2005,SA,ATN,RIBG,1495109
3027,University of South Australia,2005,SA,ATN,RTS,7797416
2201,University of Southern Queensland,2005,QLD,RUN,APA,352955
2201,University of Southern Queensland,2005,QLD,RUN,IPRS,55323
2201,University of Southern Queensland,2005,QLD,RUN,IGS,1095699
2201,University of Southern Queensland,2005,QLD,RUN,RIBG,434962
2201,University of Southern Queensland,2005,QLD,RUN,RTS,2239582
3045,University of Tasmania,2005,TAS,non-aligned,APA,2207636
3045,University of Tasmania,2005,TAS,non-aligned,IPRS,476354
3045,University of Tasmania,2005,TAS,non-aligned,IGS,7448731
3045,University of Tasmania,2005,TAS,non-aligned,RIBG,4994193
3045,University of Tasmania,2005,TAS,non-aligned,RTS,15874082
3016,University of Technology Sydney,2005,NSW,ATN,APA,1440131
3016,University of Technology Sydney,2005,NSW,ATN,IPRS,265635
3016,University of Technology Sydney,2005,NSW,ATN,IGS,3968774
3016,University of Technology Sydney,2005,NSW,ATN,RIBG,1898036
3016,University of Technology Sydney,2005,NSW,ATN,RTS,9796882
3043,University of the Sunshine Coast,2005,QLD,RUN,APA,58826
3043,University of the Sunshine Coast,2005,QLD,RUN,IPRS,15626
3043,University of the Sunshine Coast,2005,QLD,RUN,IGS,186068
3043,University of the Sunshine Coast,2005,QLD,RUN,RIBG,72389
3043,University of the Sunshine Coast,2005,QLD,RUN,RTS,695971
1058,University of Wollongong,2005,NSW,non-aligned,APA,1795967
1058,University of Wollongong,2005,NSW,non-aligned,IPRS,365628
1058,University of Wollongong,2005,NSW,non-aligned,IGS,5568943
1058,University of Wollongong,2005,NSW,non-aligned,RIBG,3066219
1058,University of Wollongong,2005,NSW,non-aligned,RPS,108159
1058,University of Wollongong,2005,NSW,non-aligned,RTS,13133907
3007,Victoria University,2005,VIC,non-aligned,APA,773156
3007,Victoria University,2005,VIC,non-aligned,IPRS,154989
3007,Victoria University,2005,VIC,non-aligned,IGS,1962220
3007,Victoria University,2005,VIC,non-aligned,RIBG,706478
3007,Victoria University,2005,VIC,non-aligned,RTS,5340119
3004,Western Sydney University,2005,NSW,IRU,APA,1321912
3004,Western Sydney University,2005,NSW,IRU,IPRS,276615
3004,Western Sydney University,2005,NSW,IRU,IGS,3437603
3004,Western Sydney University,2005,NSW,IRU,RIBG,1358959
3004,Western Sydney University,2005,NSW,IRU,RTS,8286660
3006,Australian Catholic University,2004,OTHER,non-aligned,APA,215841
3006,Australian Catholic University,2004,OTHER,non-aligned,IPRS,55563
3006,Australian Catholic University,2004,OTHER,non-aligned,IGS,514703
3006,Australian Catholic University,2004,OTHER,non-aligned,RIBG,187339
3006,Australian Catholic University,2004,OTHER,non-aligned,RTS,1047280
2246,Batchelor Institute of Indigenous Tertiary Education,2004,NT,non-aligned,IGS,10965
3003,Bond University ,2004,QLD,non-aligned,APA,57690
3003,Bond University ,2004,QLD,non-aligned,IPRS,55563
3003,Bond University ,2004,QLD,non-aligned,IGS,64500
3003,Bond University ,2004,QLD,non-aligned,RIBG,31900
3003,Bond University ,2004,QLD,non-aligned,RTS,28309
2200,Central Queensland University,2004,QLD,RUN,APA,375416
2200,Central Queensland University,2004,QLD,RUN,IPRS,66591
2200,Central Queensland University,2004,QLD,RUN,IGS,1043461
2200,Central Queensland University,2004,QLD,RUN,RIBG,346270
2200,Central Queensland University,2004,QLD,RUN,RPS,33500
2200,Central Queensland University,2004,QLD,RUN,RTS,2798580
3001,Charles Darwin University,2004,NT,non-aligned,APA,360402
3001,Charles Darwin University,2004,NT,non-aligned,IPRS,55563
3001,Charles Darwin University,2004,NT,non-aligned,IGS,1188849
3001,Charles Darwin University,2004,NT,non-aligned,RIBG,384537
3001,Charles Darwin University,2004,NT,non-aligned,RPS,122800
3001,Charles Darwin University,2004,NT,non-aligned,RTS,2276166
3005,Charles Sturt University,2004,NSW,RUN,APA,496203
3005,Charles Sturt University,2004,NSW,RUN,IPRS,86950
3005,Charles Sturt University,2004,NSW,RUN,IGS,1300509
3005,Charles Sturt University,2004,NSW,RUN,RIBG,843377
3005,Charles Sturt University,2004,NSW,RUN,RPS,145147
3005,Charles Sturt University,2004,NSW,RUN,RTS,3060130
2236,Curtin University,2004,WA,ATN,APA,1709921
2236,Curtin University,2004,WA,ATN,IPRS,459349
2236,Curtin University,2004,WA,ATN,IGS,5624175
2236,Curtin University,2004,WA,ATN,RIBG,1563468
2236,Curtin University,2004,WA,ATN,RTS,11341374
3030,Deakin University,2004,VIC,ATN,APA,1458856
3030,Deakin University,2004,VIC,ATN,IPRS,247277
3030,Deakin University,2004,VIC,ATN,IGS,3153662
3030,Deakin University,2004,VIC,ATN,RIBG,1589712
3030,Deakin University,2004,VIC,ATN,RTS,8047695
2235,Edith Cowan University,2004,WA,non-aligned,APA,800000
2235,Edith Cowan University,2004,WA,non-aligned,IPRS,166689
2235,Edith Cowan University,2004,WA,non-aligned,IGS,1534666
2235,Edith Cowan University,2004,WA,non-aligned,RIBG,523182
2235,Edith Cowan University,2004,WA,non-aligned,RTS,3937219
2154,Federation University Australia,2004,VIC,RUN,APA,217462
2154,Federation University Australia,2004,VIC,RUN,IPRS,55563
2154,Federation University Australia,2004,VIC,RUN,IGS,510745
2154,Federation University Australia,2004,VIC,RUN,RIBG,174994
2154,Federation University Australia,2004,VIC,RUN,RTS,1048968
3029,Flinders University,2004,SA,IRU,APA,1832020
3029,Flinders University,2004,SA,IRU,IPRS,327016
3029,Flinders University,2004,SA,IRU,IGS,6777998
3029,Flinders University,2004,SA,IRU,RIBG,3481966
3029,Flinders University,2004,SA,IRU,RTS,11278855
3032,Griffith University,2004,QLD,IRU,APA,2120900
3032,Griffith University,2004,QLD,IRU,IPRS,356282
3032,Griffith University,2004,QLD,IRU,IGS,6517683
3032,Griffith University,2004,QLD,IRU,RIBG,2616848
3032,Griffith University,2004,QLD,IRU,RTS,11957766
1019,James Cook University,2004,QLD,IRU,APA,1396564
1019,James Cook University,2004,QLD,IRU,IPRS,348223
1019,James Cook University,2004,QLD,IRU,IGS,4076749
1019,James Cook University,2004,QLD,IRU,RIBG,1778804
1019,James Cook University,2004,QLD,IRU,RPS,660192
1019,James Cook University,2004,QLD,IRU,RTS,8423322
3020,La Trobe University,2004,VIC,IRU,APA,2288617
3020,La Trobe University,2004,VIC,IRU,IPRS,471225
3020,La Trobe University,2004,VIC,IRU,IGS,6046080
3020,La Trobe University,2004,VIC,IRU,RIBG,3121884
3020,La Trobe University,2004,VIC,IRU,RPS,1720300
3020,La Trobe University,2004,VIC,IRU,RTS,13576316
3025,Macquarie University,2004,NSW,non-aligned,APA,1676625
3025,Macquarie University,2004,NSW,non-aligned,IPRS,333378
3025,Macquarie University,2004,NSW,non-aligned,IGS,6019746
3025,Macquarie University,2004,NSW,non-aligned,RIBG,2495128
3025,Macquarie University,2004,NSW,non-aligned,RTS,12228568
3035,Monash University,2004,VIC,Go8,APA,6332646
3035,Monash University,2004,VIC,Go8,IPRS,1163855
3035,Monash University,2004,VIC,Go8,IGS,20330754
3035,Monash University,2004,VIC,Go8,RIBG,11037862
3035,Monash University,2004,VIC,Go8,RTS,37800609
1034,Murdoch University,2004,WA,IRU,APA,1242122
1034,Murdoch University,2004,WA,IRU,IPRS,253639
1034,Murdoch University,2004,WA,IRU,IGS,4580293
1034,Murdoch University,2004,WA,IRU,RIBG,2408825
1034,Murdoch University,2004,WA,IRU,RTS,8813784
3042,Queensland University of Technology,2004,QLD,non-aligned,APA,1865241
3042,Queensland University of Technology,2004,QLD,non-aligned,IPRS,364765
3042,Queensland University of Technology,2004,QLD,non-aligned,IGS,4902656
3042,Queensland University of Technology,2004,QLD,non-aligned,RIBG,1745934
3042,Queensland University of Technology,2004,QLD,non-aligned,RTS,9887670
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,APA,2204351
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,IPRS,535271
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,IGS,4896266
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,RIBG,1106856
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,RTS,12110714
3038,Southern Cross University,2004,NSW,RUN,APA,582863
3038,Southern Cross University,2004,NSW,RUN,IPRS,126819
3038,Southern Cross University,2004,NSW,RUN,IGS,1304352
3038,Southern Cross University,2004,NSW,RUN,RIBG,450402
