HEP_Code,Institution_raw,Year,Cohort,doctorate_by_research,masters_by_research,hdr_completions,hdr_has_suppressed_lt5,Institution_canonical,total_completions
2235,Edith Cowan University,2001,non-aligned,26.0,33.0,59.0,False,Edith Cowan University,
2154,Federation University Australia,2001,RUN,11.0,2.0,13.0,True,Federation University Australia,
3029,Flinders University,2001,IRU,76.0,19.0,95.0,False,Flinders University,
3032,Griffith University,2001,IRU,89.0,37.0,126.0,False,Griffith University,
1019,James Cook University,2001,IRU,71.0,27.0,98.0,False,James Cook University,
3020,La Trobe University,2001,IRU,133.0,35.0,168.0,False,La Trobe University,
3025,Macquarie University,2001,non-aligned,95.0,23.0,118.0,False,Macquarie University,
3035,Monash University,2001,Go8,267.0,126.0,393.0,False,Monash University,
1034,Murdoch University,2001,IRU,77.0,11.0,88.0,False,Murdoch University,
3042,Queensland University of Technology,2001,non-aligned,85.0,51.0,136.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2001,ATN,100.0,87.0,187.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2001,RUN,34.0,14.0,48.0,False,Southern Cross University,
2177,Swinburne University of Technology,2001,non-aligned,47.0,27.0,74.0,False,Swinburne University of Technology,
3033,The Australian National University,2001,Go8,254.0,31.0,285.0,False,The Australian National University,
3010,The University of Adelaide,2001,Go8,177.0,30.0,207.0,False,The University of Adelaide,
3036,The University of Melbourne,2001,Go8,363.0,225.0,588.0,False,The University of Melbourne,
3044,The University of Notre Dame Australia,2001,non-aligned,0.0,2.0,2.0,True,The University of Notre Dame Australia,
3019,The University of Queensland,2001,Go8,317.0,107.0,424.0,False,The University of Queensland,
3040,The University of Sydney,2001,Go8,416.0,127.0,543.0,False,The University of Sydney,
1055,The University of Western Australia,2001,Go8,167.0,82.0,249.0,False,The University of Western Australia,
2241,University of Canberra,2001,IRU,20.0,16.0,36.0,False,University of Canberra,
4331,University of Divinity,2001,non-aligned,5.0,19.0,24.0,False,University of Divinity,
3039,University of New England,2001,RUN,63.0,34.0,97.0,False,University of New England,
3013,University of New South Wales,2001,Go8,309.0,84.0,393.0,False,University of New South Wales,
3014,University of Newcastle,2001,ATN,74.0,37.0,111.0,False,University of Newcastle,
3027,University of South Australia,2001,ATN,62.0,29.0,91.0,False,University of South Australia,
2201,University of Southern Queensland,2001,RUN,18.0,10.0,28.0,False,University of Southern Queensland,
3045,University of Tasmania,2001,non-aligned,95.0,27.0,122.0,False,University of Tasmania,
3016,University of Technology Sydney,2001,ATN,85.0,37.0,122.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2001,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2001,non-aligned,81.0,41.0,122.0,False,University of Wollongong,
3007,Victoria University,2001,non-aligned,45.0,16.0,61.0,False,Victoria University,
3004,Western Sydney University,2001,IRU,54.0,37.0,91.0,False,Western Sydney University,
3006,Australian Catholic University,2000,non-aligned,5.0,9.0,14.0,False,Australian Catholic University,
3003,Bond University ,2000,non-aligned,0.0,2.0,2.0,True,Bond University ,
2200,Central Queensland University,2000,RUN,13.0,15.0,28.0,False,Central Queensland University,
3001,Charles Darwin University,2000,non-aligned,11.0,9.0,20.0,False,Charles Darwin University,
3005,Charles Sturt University,2000,RUN,18.0,6.0,24.0,False,Charles Sturt University,
2236,Curtin University,2000,ATN,91.0,35.0,126.0,False,Curtin University,
3030,Deakin University,2000,ATN,68.0,27.0,95.0,False,Deakin University,
2235,Edith Cowan University,2000,non-aligned,29.0,53.0,82.0,False,Edith Cowan University,
2154,Federation University Australia,2000,RUN,11.0,10.0,21.0,False,Federation University Australia,
3029,Flinders University,2000,IRU,65.0,20.0,85.0,False,Flinders University,
3032,Griffith University,2000,IRU,77.0,24.0,101.0,False,Griffith University,
1019,James Cook University,2000,IRU,69.0,42.0,111.0,False,James Cook University,
3020,La Trobe University,2000,IRU,145.0,44.0,189.0,False,La Trobe University,
3025,Macquarie University,2000,non-aligned,95.0,23.0,118.0,False,Macquarie University,
3035,Monash University,2000,Go8,254.0,138.0,392.0,False,Monash University,
1034,Murdoch University,2000,IRU,54.0,8.0,62.0,False,Murdoch University,
3042,Queensland University of Technology,2000,non-aligned,77.0,66.0,143.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,2000,ATN,81.0,125.0,206.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,2000,RUN,22.0,7.0,29.0,False,Southern Cross University,
2177,Swinburne University of Technology,2000,non-aligned,25.0,38.0,63.0,False,Swinburne University of Technology,
3033,The Australian National University,2000,Go8,228.0,34.0,262.0,False,The Australian National University,
3010,The University of Adelaide,2000,Go8,160.0,26.0,186.0,False,The University of Adelaide,
3036,The University of Melbourne,2000,Go8,387.0,196.0,583.0,False,The University of Melbourne,
3019,The University of Queensland,2000,Go8,333.0,107.0,440.0,False,The University of Queensland,
3040,The University of Sydney,2000,Go8,384.0,139.0,523.0,False,The University of Sydney,
1055,The University of Western Australia,2000,Go8,175.0,59.0,234.0,False,The University of Western Australia,
2241,University of Canberra,2000,IRU,10.0,26.0,36.0,False,University of Canberra,
4331,University of Divinity,2000,non-aligned,5.0,10.0,15.0,False,University of Divinity,
3039,University of New England,2000,RUN,72.0,31.0,103.0,False,University of New England,
3013,University of New South Wales,2000,Go8,291.0,83.0,374.0,False,University of New South Wales,
3014,University of Newcastle,2000,ATN,104.0,41.0,145.0,False,University of Newcastle,
3027,University of South Australia,2000,ATN,71.0,31.0,102.0,False,University of South Australia,
2201,University of Southern Queensland,2000,RUN,18.0,7.0,25.0,False,University of Southern Queensland,
3045,University of Tasmania,2000,non-aligned,88.0,30.0,118.0,False,University of Tasmania,
3016,University of Technology Sydney,2000,ATN,60.0,31.0,91.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,2000,RUN,2.0,0.0,2.0,True,University of the Sunshine Coast,
1058,University of Wollongong,2000,non-aligned,101.0,30.0,131.0,False,University of Wollongong,
3007,Victoria University,2000,non-aligned,32.0,21.0,53.0,False,Victoria University,
3004,Western Sydney University,2000,IRU,63.0,33.0,96.0,False,Western Sydney University,
3006,Australian Catholic University,1999,non-aligned,9.0,2.0,11.0,True,Australian Catholic University,
2200,Central Queensland University,1999,RUN,15.0,9.0,24.0,False,Central Queensland University,
3001,Charles Darwin University,1999,non-aligned,16.0,10.0,26.0,False,Charles Darwin University,
3005,Charles Sturt University,1999,RUN,20.0,7.0,27.0,False,Charles Sturt University,
2236,Curtin University,1999,ATN,84.0,61.0,145.0,False,Curtin University,
3030,Deakin University,1999,ATN,70.0,33.0,103.0,False,Deakin University,
2235,Edith Cowan University,1999,non-aligned,16.0,38.0,54.0,False,Edith Cowan University,
2154,Federation University Australia,1999,RUN,2.0,5.0,7.0,True,Federation University Australia,
3029,Flinders University,1999,IRU,52.0,16.0,68.0,False,Flinders University,
3032,Griffith University,1999,IRU,73.0,12.0,85.0,False,Griffith University,
1019,James Cook University,1999,IRU,80.0,42.0,122.0,False,James Cook University,
3020,La Trobe University,1999,IRU,111.0,41.0,152.0,False,La Trobe University,
3025,Macquarie University,1999,non-aligned,101.0,40.0,141.0,False,Macquarie University,
3035,Monash University,1999,Go8,278.0,113.0,391.0,False,Monash University,
1034,Murdoch University,1999,IRU,68.0,2.0,70.0,True,Murdoch University,
3042,Queensland University of Technology,1999,non-aligned,97.0,63.0,160.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1999,ATN,98.0,175.0,273.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1999,RUN,33.0,12.0,45.0,False,Southern Cross University,
2177,Swinburne University of Technology,1999,non-aligned,23.0,45.0,68.0,False,Swinburne University of Technology,
3033,The Australian National University,1999,Go8,219.0,42.0,261.0,False,The Australian National University,
3010,The University of Adelaide,1999,Go8,170.0,30.0,200.0,False,The University of Adelaide,
3036,The University of Melbourne,1999,Go8,339.0,204.0,543.0,False,The University of Melbourne,
3019,The University of Queensland,1999,Go8,340.0,107.0,447.0,False,The University of Queensland,
3040,The University of Sydney,1999,Go8,342.0,158.0,500.0,False,The University of Sydney,
1055,The University of Western Australia,1999,Go8,167.0,66.0,233.0,False,The University of Western Australia,
2241,University of Canberra,1999,IRU,12.0,35.0,47.0,False,University of Canberra,
3039,University of New England,1999,RUN,66.0,33.0,99.0,False,University of New England,
3013,University of New South Wales,1999,Go8,310.0,68.0,378.0,False,University of New South Wales,
3014,University of Newcastle,1999,ATN,74.0,29.0,103.0,False,University of Newcastle,
3027,University of South Australia,1999,ATN,61.0,25.0,86.0,False,University of South Australia,
2201,University of Southern Queensland,1999,RUN,11.0,9.0,20.0,False,University of Southern Queensland,
3045,University of Tasmania,1999,non-aligned,92.0,17.0,109.0,False,University of Tasmania,
3016,University of Technology Sydney,1999,ATN,57.0,28.0,85.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,1999,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,
1058,University of Wollongong,1999,non-aligned,94.0,30.0,124.0,False,University of Wollongong,
3007,Victoria University,1999,non-aligned,18.0,17.0,35.0,False,Victoria University,
3004,Western Sydney University,1999,IRU,44.0,26.0,70.0,False,Western Sydney University,
3006,Australian Catholic University,1998,non-aligned,6.0,8.0,14.0,False,Australian Catholic University,
2200,Central Queensland University,1998,RUN,8.0,10.0,18.0,False,Central Queensland University,
3001,Charles Darwin University,1998,non-aligned,8.0,5.0,13.0,False,Charles Darwin University,
3005,Charles Sturt University,1998,RUN,15.0,7.0,22.0,False,Charles Sturt University,
2236,Curtin University,1998,ATN,69.0,51.0,120.0,False,Curtin University,
3030,Deakin University,1998,ATN,54.0,18.0,72.0,False,Deakin University,
2235,Edith Cowan University,1998,non-aligned,16.0,39.0,55.0,False,Edith Cowan University,
2154,Federation University Australia,1998,RUN,2.0,10.0,12.0,True,Federation University Australia,
3029,Flinders University,1998,IRU,84.0,8.0,92.0,False,Flinders University,
3032,Griffith University,1998,IRU,84.0,27.0,111.0,False,Griffith University,
1019,James Cook University,1998,IRU,58.0,25.0,83.0,False,James Cook University,
3020,La Trobe University,1998,IRU,128.0,46.0,174.0,False,La Trobe University,
3025,Macquarie University,1998,non-aligned,102.0,37.0,139.0,False,Macquarie University,
3035,Monash University,1998,Go8,254.0,139.0,393.0,False,Monash University,
1034,Murdoch University,1998,IRU,64.0,15.0,79.0,False,Murdoch University,
3042,Queensland University of Technology,1998,non-aligned,100.0,73.0,173.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1998,ATN,69.0,128.0,197.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1998,RUN,19.0,18.0,37.0,False,Southern Cross University,
2177,Swinburne University of Technology,1998,non-aligned,27.0,31.0,58.0,False,Swinburne University of Technology,
3033,The Australian National University,1998,Go8,231.0,34.0,265.0,False,The Australian National University,
3010,The University of Adelaide,1998,Go8,162.0,24.0,186.0,False,The University of Adelaide,
3036,The University of Melbourne,1998,Go8,303.0,176.0,479.0,False,The University of Melbourne,
3019,The University of Queensland,1998,Go8,316.0,123.0,439.0,False,The University of Queensland,
3040,The University of Sydney,1998,Go8,330.0,140.0,470.0,False,The University of Sydney,
1055,The University of Western Australia,1998,Go8,183.0,73.0,256.0,False,The University of Western Australia,
2241,University of Canberra,1998,IRU,9.0,27.0,36.0,False,University of Canberra,
3039,University of New England,1998,RUN,74.0,53.0,127.0,False,University of New England,
3013,University of New South Wales,1998,Go8,287.0,76.0,363.0,False,University of New South Wales,
3014,University of Newcastle,1998,ATN,66.0,39.0,105.0,False,University of Newcastle,
3027,University of South Australia,1998,ATN,47.0,29.0,76.0,False,University of South Australia,
2201,University of Southern Queensland,1998,RUN,14.0,12.0,26.0,False,University of Southern Queensland,
3045,University of Tasmania,1998,non-aligned,85.0,23.0,108.0,False,University of Tasmania,
3016,University of Technology Sydney,1998,ATN,52.0,28.0,80.0,False,University of Technology Sydney,
3043,University of the Sunshine Coast,1998,RUN,2.0,2.0,4.0,True,University of the Sunshine Coast,
1058,University of Wollongong,1998,non-aligned,52.0,24.0,76.0,False,University of Wollongong,
3007,Victoria University,1998,non-aligned,29.0,31.0,60.0,False,Victoria University,
3004,Western Sydney University,1998,IRU,38.0,26.0,64.0,False,Western Sydney University,
3006,Australian Catholic University,1997,non-aligned,2.0,2.0,4.0,True,Australian Catholic University,
2200,Central Queensland University,1997,RUN,6.0,12.0,18.0,False,Central Queensland University,
3001,Charles Darwin University,1997,non-aligned,12.0,17.0,29.0,False,Charles Darwin University,
3005,Charles Sturt University,1997,RUN,12.0,12.0,24.0,False,Charles Sturt University,
2236,Curtin University,1997,ATN,61.0,57.0,118.0,False,Curtin University,
3030,Deakin University,1997,ATN,38.0,25.0,63.0,False,Deakin University,
2235,Edith Cowan University,1997,non-aligned,10.0,42.0,52.0,False,Edith Cowan University,
2154,Federation University Australia,1997,RUN,2.0,5.0,7.0,True,Federation University Australia,
3029,Flinders University,1997,IRU,74.0,18.0,92.0,False,Flinders University,
3032,Griffith University,1997,IRU,61.0,27.0,88.0,False,Griffith University,
1019,James Cook University,1997,IRU,69.0,27.0,96.0,False,James Cook University,
3020,La Trobe University,1997,IRU,129.0,48.0,177.0,False,La Trobe University,
3025,Macquarie University,1997,non-aligned,83.0,38.0,121.0,False,Macquarie University,
3035,Monash University,1997,Go8,249.0,184.0,433.0,False,Monash University,
1034,Murdoch University,1997,IRU,54.0,9.0,63.0,False,Murdoch University,
3042,Queensland University of Technology,1997,non-aligned,55.0,61.0,116.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1997,ATN,59.0,124.0,183.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1997,RUN,15.0,14.0,29.0,False,Southern Cross University,
2177,Swinburne University of Technology,1997,non-aligned,30.0,46.0,76.0,False,Swinburne University of Technology,
3033,The Australian National University,1997,Go8,233.0,34.0,267.0,False,The Australian National University,
3010,The University of Adelaide,1997,Go8,165.0,42.0,207.0,False,The University of Adelaide,
3036,The University of Melbourne,1997,Go8,301.0,193.0,494.0,False,The University of Melbourne,
3019,The University of Queensland,1997,Go8,311.0,117.0,428.0,False,The University of Queensland,
3040,The University of Sydney,1997,Go8,380.0,133.0,513.0,False,The University of Sydney,
1055,The University of Western Australia,1997,Go8,147.0,65.0,212.0,False,The University of Western Australia,
2241,University of Canberra,1997,IRU,5.0,15.0,20.0,False,University of Canberra,
3039,University of New England,1997,RUN,67.0,48.0,115.0,False,University of New England,
3013,University of New South Wales,1997,Go8,310.0,81.0,391.0,False,University of New South Wales,
3014,University of Newcastle,1997,ATN,80.0,60.0,140.0,False,University of Newcastle,
3027,University of South Australia,1997,ATN,50.0,26.0,76.0,False,University of South Australia,
2201,University of Southern Queensland,1997,RUN,2.0,17.0,19.0,True,University of Southern Queensland,
3045,University of Tasmania,1997,non-aligned,64.0,29.0,93.0,False,University of Tasmania,
3016,University of Technology Sydney,1997,ATN,44.0,43.0,87.0,False,University of Technology Sydney,
1058,University of Wollongong,1997,non-aligned,99.0,43.0,142.0,False,University of Wollongong,
3007,Victoria University,1997,non-aligned,35.0,26.0,61.0,False,Victoria University,
3004,Western Sydney University,1997,IRU,33.0,35.0,68.0,False,Western Sydney University,
3006,Australian Catholic University,1996,non-aligned,2.0,5.0,7.0,True,Australian Catholic University,
2200,Central Queensland University,1996,RUN,7.0,9.0,16.0,False,Central Queensland University,
3001,Charles Darwin University,1996,non-aligned,2.0,38.0,40.0,True,Charles Darwin University,
3005,Charles Sturt University,1996,RUN,2.0,2.0,4.0,True,Charles Sturt University,
2236,Curtin University,1996,ATN,46.0,57.0,103.0,False,Curtin University,
3030,Deakin University,1996,ATN,30.0,34.0,64.0,False,Deakin University,
2235,Edith Cowan University,1996,non-aligned,6.0,45.0,51.0,False,Edith Cowan University,
2154,Federation University Australia,1996,RUN,2.0,5.0,7.0,True,Federation University Australia,
3029,Flinders University,1996,IRU,62.0,21.0,83.0,False,Flinders University,
3032,Griffith University,1996,IRU,76.0,22.0,98.0,False,Griffith University,
1019,James Cook University,1996,IRU,69.0,36.0,105.0,False,James Cook University,
3020,La Trobe University,1996,IRU,90.0,61.0,151.0,False,La Trobe University,
3025,Macquarie University,1996,non-aligned,54.0,35.0,89.0,False,Macquarie University,
3035,Monash University,1996,Go8,231.0,174.0,405.0,False,Monash University,
1034,Murdoch University,1996,IRU,63.0,11.0,74.0,False,Murdoch University,
3042,Queensland University of Technology,1996,non-aligned,54.0,66.0,120.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1996,ATN,41.0,98.0,139.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1996,RUN,9.0,13.0,22.0,False,Southern Cross University,
2177,Swinburne University of Technology,1996,non-aligned,27.0,40.0,67.0,False,Swinburne University of Technology,
3033,The Australian National University,1996,Go8,133.0,28.0,161.0,False,The Australian National University,
3010,The University of Adelaide,1996,Go8,172.0,34.0,206.0,False,The University of Adelaide,
3036,The University of Melbourne,1996,Go8,294.0,202.0,496.0,False,The University of Melbourne,
3019,The University of Queensland,1996,Go8,299.0,111.0,410.0,False,The University of Queensland,
3040,The University of Sydney,1996,Go8,307.0,113.0,420.0,False,The University of Sydney,
1055,The University of Western Australia,1996,Go8,144.0,69.0,213.0,False,The University of Western Australia,
2241,University of Canberra,1996,IRU,8.0,35.0,43.0,False,University of Canberra,
3039,University of New England,1996,RUN,77.0,42.0,119.0,False,University of New England,
3013,University of New South Wales,1996,Go8,255.0,100.0,355.0,False,University of New South Wales,
3014,University of Newcastle,1996,ATN,75.0,53.0,128.0,False,University of Newcastle,
3027,University of South Australia,1996,ATN,23.0,30.0,53.0,False,University of South Australia,
2201,University of Southern Queensland,1996,RUN,2.0,20.0,22.0,True,University of Southern Queensland,
3045,University of Tasmania,1996,non-aligned,73.0,37.0,110.0,False,University of Tasmania,
3016,University of Technology Sydney,1996,ATN,37.0,38.0,75.0,False,University of Technology Sydney,
1058,University of Wollongong,1996,non-aligned,94.0,35.0,129.0,False,University of Wollongong,
3007,Victoria University,1996,non-aligned,16.0,16.0,32.0,False,Victoria University,
3004,Western Sydney University,1996,IRU,23.0,27.0,50.0,False,Western Sydney University,
3006,Australian Catholic University,1995,non-aligned,0.0,5.0,5.0,False,Australian Catholic University,
2200,Central Queensland University,1995,RUN,2.0,10.0,12.0,True,Central Queensland University,
3001,Charles Darwin University,1995,non-aligned,6.0,20.0,26.0,False,Charles Darwin University,
3005,Charles Sturt University,1995,RUN,2.0,9.0,11.0,True,Charles Sturt University,
2236,Curtin University,1995,ATN,54.0,68.0,122.0,False,Curtin University,
3030,Deakin University,1995,ATN,28.0,30.0,58.0,False,Deakin University,
2235,Edith Cowan University,1995,non-aligned,2.0,35.0,37.0,True,Edith Cowan University,
2154,Federation University Australia,1995,RUN,2.0,2.0,4.0,True,Federation University Australia,
3029,Flinders University,1995,IRU,64.0,22.0,86.0,False,Flinders University,
3032,Griffith University,1995,IRU,46.0,19.0,65.0,False,Griffith University,
1019,James Cook University,1995,IRU,63.0,42.0,105.0,False,James Cook University,
3020,La Trobe University,1995,IRU,101.0,59.0,160.0,False,La Trobe University,
3025,Macquarie University,1995,non-aligned,69.0,30.0,99.0,False,Macquarie University,
3035,Monash University,1995,Go8,214.0,231.0,445.0,False,Monash University,
1034,Murdoch University,1995,IRU,38.0,8.0,46.0,False,Murdoch University,
3042,Queensland University of Technology,1995,non-aligned,24.0,55.0,79.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1995,ATN,36.0,101.0,137.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1995,RUN,2.0,15.0,17.0,True,Southern Cross University,
2177,Swinburne University of Technology,1995,non-aligned,2.0,23.0,25.0,True,Swinburne University of Technology,
3033,The Australian National University,1995,Go8,143.0,19.0,162.0,False,The Australian National University,
3010,The University of Adelaide,1995,Go8,119.0,38.0,157.0,False,The University of Adelaide,
3036,The University of Melbourne,1995,Go8,257.0,222.0,479.0,False,The University of Melbourne,
3019,The University of Queensland,1995,Go8,224.0,106.0,330.0,False,The University of Queensland,
3040,The University of Sydney,1995,Go8,262.0,126.0,388.0,False,The University of Sydney,
1055,The University of Western Australia,1995,Go8,113.0,75.0,188.0,False,The University of Western Australia,
2241,University of Canberra,1995,IRU,7.0,23.0,30.0,False,University of Canberra,
3039,University of New England,1995,RUN,62.0,47.0,109.0,False,University of New England,
3013,University of New South Wales,1995,Go8,251.0,101.0,352.0,False,University of New South Wales,
3014,University of Newcastle,1995,ATN,35.0,44.0,79.0,False,University of Newcastle,
3027,University of South Australia,1995,ATN,12.0,27.0,39.0,False,University of South Australia,
2201,University of Southern Queensland,1995,RUN,0.0,17.0,17.0,False,University of Southern Queensland,
3045,University of Tasmania,1995,non-aligned,66.0,23.0,89.0,False,University of Tasmania,
3016,University of Technology Sydney,1995,ATN,35.0,49.0,84.0,False,University of Technology Sydney,
1058,University of Wollongong,1995,non-aligned,71.0,42.0,113.0,False,University of Wollongong,
3007,Victoria University,1995,non-aligned,7.0,15.0,22.0,False,Victoria University,
3004,Western Sydney University,1995,IRU,8.0,14.0,22.0,False,Western Sydney University,
3006,Australian Catholic University,1994,non-aligned,0.0,16.0,16.0,False,Australian Catholic University,
2200,Central Queensland University,1994,RUN,2.0,11.0,13.0,True,Central Queensland University,
3001,Charles Darwin University,1994,non-aligned,2.0,15.0,17.0,True,Charles Darwin University,
3005,Charles Sturt University,1994,RUN,2.0,2.0,4.0,True,Charles Sturt University,
2236,Curtin University,1994,ATN,22.0,71.0,93.0,False,Curtin University,
3030,Deakin University,1994,ATN,27.0,30.0,57.0,False,Deakin University,
2235,Edith Cowan University,1994,non-aligned,2.0,28.0,30.0,True,Edith Cowan University,
2154,Federation University Australia,1994,RUN,0.0,2.0,2.0,True,Federation University Australia,
3029,Flinders University,1994,IRU,67.0,22.0,89.0,False,Flinders University,
3032,Griffith University,1994,IRU,32.0,13.0,45.0,False,Griffith University,
1019,James Cook University,1994,IRU,46.0,31.0,77.0,False,James Cook University,
3020,La Trobe University,1994,IRU,98.0,59.0,157.0,False,La Trobe University,
3025,Macquarie University,1994,non-aligned,58.0,37.0,95.0,False,Macquarie University,
3035,Monash University,1994,Go8,182.0,174.0,356.0,False,Monash University,
1034,Murdoch University,1994,IRU,53.0,14.0,67.0,False,Murdoch University,
3042,Queensland University of Technology,1994,non-aligned,31.0,69.0,100.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1994,ATN,43.0,134.0,177.0,False,Royal Melbourne Institute of Technology,
3038,Southern Cross University,1994,RUN,2.0,7.0,9.0,True,Southern Cross University,
2177,Swinburne University of Technology,1994,non-aligned,7.0,74.0,81.0,False,Swinburne University of Technology,
3033,The Australian National University,1994,Go8,139.0,22.0,161.0,False,The Australian National University,
3010,The University of Adelaide,1994,Go8,142.0,35.0,177.0,False,The University of Adelaide,
3036,The University of Melbourne,1994,Go8,206.0,156.0,362.0,False,The University of Melbourne,
3019,The University of Queensland,1994,Go8,235.0,106.0,341.0,False,The University of Queensland,
3040,The University of Sydney,1994,Go8,244.0,142.0,386.0,False,The University of Sydney,
1055,The University of Western Australia,1994,Go8,114.0,65.0,179.0,False,The University of Western Australia,
2241,University of Canberra,1994,IRU,2.0,39.0,41.0,True,University of Canberra,
3039,University of New England,1994,RUN,39.0,28.0,67.0,False,University of New England,
3013,University of New South Wales,1994,Go8,227.0,98.0,325.0,False,University of New South Wales,
3014,University of Newcastle,1994,ATN,42.0,36.0,78.0,False,University of Newcastle,
3027,University of South Australia,1994,ATN,7.0,16.0,23.0,False,University of South Australia,
2201,University of Southern Queensland,1994,RUN,0.0,15.0,15.0,False,University of Southern Queensland,
3045,University of Tasmania,1994,non-aligned,43.0,16.0,59.0,False,University of Tasmania,
3016,University of Technology Sydney,1994,ATN,20.0,44.0,64.0,False,University of Technology Sydney,
1058,University of Wollongong,1994,non-aligned,59.0,35.0,94.0,False,University of Wollongong,
3007,Victoria University,1994,non-aligned,2.0,20.0,22.0,True,Victoria University,
3004,Western Sydney University,1994,IRU,2.0,43.0,45.0,True,Western Sydney University,
3006,Australian Catholic University,1993,non-aligned,0.0,6.0,6.0,False,Australian Catholic University,
2200,Central Queensland University,1993,RUN,2.0,5.0,7.0,True,Central Queensland University,
3001,Charles Darwin University,1993,non-aligned,5.0,8.0,13.0,False,Charles Darwin University,
3005,Charles Sturt University,1993,RUN,0.0,2.0,2.0,True,Charles Sturt University,
2236,Curtin University,1993,ATN,15.0,39.0,54.0,False,Curtin University,
3030,Deakin University,1993,ATN,20.0,25.0,45.0,False,Deakin University,
2235,Edith Cowan University,1993,non-aligned,2.0,15.0,17.0,True,Edith Cowan University,
2154,Federation University Australia,1993,RUN,0.0,2.0,2.0,True,Federation University Australia,
3029,Flinders University,1993,IRU,47.0,15.0,62.0,False,Flinders University,
3032,Griffith University,1993,IRU,24.0,10.0,34.0,False,Griffith University,
1019,James Cook University,1993,IRU,30.0,22.0,52.0,False,James Cook University,
3020,La Trobe University,1993,IRU,82.0,38.0,120.0,False,La Trobe University,
3025,Macquarie University,1993,non-aligned,67.0,36.0,103.0,False,Macquarie University,
3035,Monash University,1993,Go8,144.0,109.0,253.0,False,Monash University,
1034,Murdoch University,1993,IRU,28.0,12.0,40.0,False,Murdoch University,
3042,Queensland University of Technology,1993,non-aligned,8.0,47.0,55.0,False,Queensland University of Technology,
3034,Royal Melbourne Institute of Technology,1993,ATN,7.0,69.0,76.0,False,Royal Melbourne Institute of Technology,
2177,Swinburne University of Technology,1993,non-aligned,2.0,53.0,55.0,True,Swinburne University of Technology,
3033,The Australian National University,1993,Go8,133.0,27.0,160.0,False,The Australian National University,
3010,The University of Adelaide,1993,Go8,94.0,24.0,118.0,False,The University of Adelaide,
3036,The University of Melbourne,1993,Go8,156.0,101.0,257.0,False,The University of Melbourne,
3019,The University of Queensland,1993,Go8,243.0,84.0,327.0,False,The University of Queensland,
3040,The University of Sydney,1993,Go8,217.0,140.0,357.0,False,The University of Sydney,
1055,The University of Western Australia,1993,Go8,80.0,66.0,146.0,False,The University of Western Australia,
2241,University of Canberra,1993,IRU,2.0,31.0,33.0,True,University of Canberra,
3039,University of New England,1993,RUN,42.0,42.0,84.0,False,University of New England,
3013,University of New South Wales,1993,Go8,162.0,116.0,278.0,False,University of New South Wales,
3014,University of Newcastle,1993,ATN,47.0,39.0,86.0,False,University of Newcastle,
3027,University of South Australia,1993,ATN,2.0,16.0,18.0,True,University of South Australia,
2201,University of Southern Queensland,1993,RUN,0.0,13.0,13.0,False,University of Southern Queensland,
3045,University of Tasmania,1993,non-aligned,71.0,28.0,99.0,False,University of Tasmania,
3016,University of Technology Sydney,1993,ATN,11.0,26.0,37.0,False,University of Technology Sydney,
1058,University of Wollongong,1993,non-aligned,49.0,35.0,84.0,False,University of Wollongong,
3007,Victoria University,1993,non-aligned,2.0,6.0,8.0,True,Victoria University,
3004,Western Sydney University,1993,IRU,0.0,40.0,40.0,False,Western Sydney University,
2200,Central Queensland University,1992,RUN,0.0,5.0,5.0,False,Central Queensland University,
3001,Charles Darwin University,1992,non-aligned,2.0,9.0,11.0,True,Charles Darwin University,
3005,Charles Sturt University,1992,RUN,0.0,5.0,5.0,False,Charles Sturt University,
2236,Curtin University,1992,ATN,2.0,27.0,29.0,True,Curtin University,
3030,Deakin University,1992,ATN,22.0,16.0,38.0,False,Deakin University,
2235,Edith Cowan University,1992,non-aligned,0.0,16.0,16.0,False,Edith Cowan University,
2154,Federation University Australia,1992,RUN,0.0,5.0,5.0,False,Federation University Australia,
3029,Flinders University,1992,IRU,29.0,10.0,39.0,False,Flinders University,
3032,Griffith University,1992,IRU,27.0,8.0,35.0,False,Griffith University,
1019,James Cook University,1992,IRU,26.0,19.0,45.0,False,James Cook University,
